斯特奇-韦伯综合征,Treatment_of_department,皮肤科
硬化性脂肪肉芽肿,Treatment_of_department,皮肤科
脂溢性脱发,Treatment_of_department,皮肤科
急性脂肪皮肤硬化症,Treatment_of_department,皮肤科
下丘脑多汗症,Treatment_of_department,神经内科
下丘脑多汗症,Treatment_of_department,皮肤科
小儿色素荨麻疹,Treatment_of_department,皮肤科
小儿色素荨麻疹,Treatment_of_department,儿科
自体敏感性湿疹,Treatment_of_department,皮肤科
梅毒性葡萄膜炎,Treatment_of_department,眼科
梅毒性葡萄膜炎,Treatment_of_department,性病科
坏疽性脓皮病,Treatment_of_department,皮肤科
致命性中线肉芽肿,Treatment_of_department,耳鼻喉科
致命性中线肉芽肿,Treatment_of_department,皮肤科
外阴疣状黄瘤,Treatment_of_department,妇科
外阴疣状黄瘤,Treatment_of_department,皮肤科
家族性良性天疱疮,Treatment_of_department,皮肤科
Pasini-Pierni进行性特发性皮肤萎缩,Treatment_of_department,皮肤科
面部偏侧萎缩,Treatment_of_department,神经内科
面部偏侧萎缩,Treatment_of_department,皮肤科
皮脂缺乏症,Treatment_of_department,皮肤科
硬化萎缩苔藓,Treatment_of_department,皮肤科
结缔组织痣,Treatment_of_department,皮肤科
松毛虫皮炎,Treatment_of_department,皮肤科
皮肤利什曼病,Treatment_of_department,皮肤科
干性湿疹,Treatment_of_department,皮肤科
干性湿疹,Treatment_of_department,儿科
眶周色素沉着,Treatment_of_department,皮肤科
职业性痤疮,Treatment_of_department,皮肤科
继发性女阴过度角化,Treatment_of_department,妇科
继发性女阴过度角化,Treatment_of_department,皮肤科
牛痘样水疱病,Treatment_of_department,皮肤科
大疱性表皮松解,Treatment_of_department,皮肤科
丘疹紫癜性手套和短袜样综合征,Treatment_of_department,皮肤科
银屑病关节炎及其伴发的葡萄膜炎,Treatment_of_department,眼科
银屑病关节炎及其伴发的葡萄膜炎,Treatment_of_department,皮肤科
线状IgA大疱性皮肤病,Treatment_of_department,皮肤科
发疱性甲虫皮炎,Treatment_of_department,皮肤科
拇外翻,Treatment_of_department,骨科
嗜酸性脓疱性毛囊炎,Treatment_of_department,皮肤科
沃纳综合征,Treatment_of_department,皮肤科
面部播散性粟粒状狼疮,Treatment_of_department,皮肤科
水母皮炎,Treatment_of_department,皮肤科
全身脂肪代谢障碍,Treatment_of_department,内分泌科
全身脂肪代谢障碍,Treatment_of_department,皮肤科
表皮内嗜中性IgA皮肤病,Treatment_of_department,皮肤科
肩-手综合征,Treatment_of_department,骨科
小儿脑震荡,Treatment_of_department,神经内科
小儿脑震荡,Treatment_of_department,脑外科
小肠梗阻,Treatment_of_department,胃肠外科
福克斯-阜太斯病,Treatment_of_department,妇科
福克斯-阜太斯病,Treatment_of_department,皮肤科
红疹,Treatment_of_department,皮肤科
脾囊肿,Treatment_of_department,内科
脾囊肿,Treatment_of_department,消化内科
脾囊肿,Treatment_of_department,肝胆外科
汗孔周围炎及多发性汗腺脓肿,Treatment_of_department,皮肤科
三叉神经营养性损害,Treatment_of_department,神经内科
三叉神经营养性损害,Treatment_of_department,皮肤科
外阴黑色棘皮症,Treatment_of_department,妇科
外阴黑色棘皮症,Treatment_of_department,皮肤科
硬化症,Treatment_of_department,皮肤科
肥厚型心肌病,Treatment_of_department,心血管内科
肥厚型心肌病,Treatment_of_department,心胸外科
项痈,Treatment_of_department,皮肤科
痒点,Treatment_of_department,皮肤科
枕骨下硬结性毛囊炎,Treatment_of_department,皮肤科
神经源性膀胱,Treatment_of_department,肾内科
神经源性膀胱,Treatment_of_department,泌尿外科
颈淋巴结炎,Treatment_of_department,呼吸内科
颈淋巴结炎,Treatment_of_department,儿科
颈淋巴结炎,Treatment_of_department,普外科
外阴丹毒,Treatment_of_department,妇科
外阴丹毒,Treatment_of_department,皮肤科
迟发性皮肤卟啉病,Treatment_of_department,皮肤科
特发性滴状色素减少症,Treatment_of_department,皮肤科
皮肤B细胞淋巴样结节型增生,Treatment_of_department,血液科
皮肤B细胞淋巴样结节型增生,Treatment_of_department,皮肤科
皮下脂肪肉芽肿,Treatment_of_department,皮肤科
先天性巨大色素痣,Treatment_of_department,皮肤科
人为性皮炎,Treatment_of_department,皮肤科
皮肤发育不良,Treatment_of_department,皮肤科
外阴急性蜂窝组织炎,Treatment_of_department,妇科
外阴急性蜂窝组织炎,Treatment_of_department,皮肤科
颏下皮样囊肿,Treatment_of_department,皮肤科
圆形糠疹,Treatment_of_department,皮肤科
足跟瘀斑,Treatment_of_department,皮肤科
假斑秃,Treatment_of_department,皮肤科
冷球蛋白血症,Treatment_of_department,皮肤科
更年期角化症,Treatment_of_department,皮肤科
更年期角化症,Treatment_of_department,内分泌科
生长期脱发,Treatment_of_department,皮肤科
紫癜性扁平苔藓,Treatment_of_department,皮肤科
鼠螨叮咬,Treatment_of_department,皮肤科
小儿丘疹性肢皮炎综合征,Treatment_of_department,皮肤科
小儿丘疹性肢皮炎综合征,Treatment_of_department,儿科
葡萄膜恶性黑色素瘤,Treatment_of_department,皮肤科
葡萄膜恶性黑色素瘤,Treatment_of_department,眼科
匐行疹,Treatment_of_department,皮肤科
妊娠疱疹,Treatment_of_department,皮肤科
妊娠疱疹,Treatment_of_department,皮肤性病
妇女雄激素源性秃发,Treatment_of_department,内分泌科
妇女雄激素源性秃发,Treatment_of_department,皮肤科
播散性复发性漏斗部毛囊炎,Treatment_of_department,皮肤科
石油、煤焦油、页岩油及其分馏产物所致的皮肤病,Treatment_of_department,皮肤科
窝状角质松解症,Treatment_of_department,皮肤科
热性嗜中性白细胞皮肤病,Treatment_of_department,风湿科
热性嗜中性白细胞皮肤病,Treatment_of_department,皮肤科
牙源性皮瘘,Treatment_of_department,口腔科
牙源性皮瘘,Treatment_of_department,皮肤科
掌侧化脓性腱鞘炎、滑囊炎和深间隙感染,Treatment_of_department,手外科
掌侧化脓性腱鞘炎、滑囊炎和深间隙感染,Treatment_of_department,皮肤科
脓胞型牛皮癣,Treatment_of_department,皮肤科
发育不良痣,Treatment_of_department,皮肤科
移植物抗宿主病,Treatment_of_department,消化内科
移植物抗宿主病,Treatment_of_department,器官移植
移植物抗宿主病,Treatment_of_department,皮肤科
弥漫性掌跖角化病,Treatment_of_department,皮肤科
神经肽性肢端感觉异常,Treatment_of_department,皮肤科
胎儿梅毒,Treatment_of_department,儿科
胎儿梅毒,Treatment_of_department,性病科
皮肤丝虫病,Treatment_of_department,皮肤科
妊娠合并生殖道沙眼衣原体感染,Treatment_of_department,产科
妊娠合并生殖道沙眼衣原体感染,Treatment_of_department,性病科
灰泥角化病,Treatment_of_department,皮肤科
皮肤纤毛囊肿,Treatment_of_department,皮肤科
脓疱性细菌疹,Treatment_of_department,皮肤科
皮肤淋巴肉芽肿病,Treatment_of_department,血液科
皮肤淋巴肉芽肿病,Treatment_of_department,皮肤科
摩擦黑变病,Treatment_of_department,皮肤科
泛发性扁平黄色瘤,Treatment_of_department,皮肤科
结核性苔藓,Treatment_of_department,皮肤科
遗传性对称性色素异常症,Treatment_of_department,皮肤科
营养不良性皮肤钙化病,Treatment_of_department,皮肤科
营养不良性皮肤钙化病,Treatment_of_department,营养科
髓性多汗症,Treatment_of_department,皮肤科
小儿硬皮病,Treatment_of_department,皮肤科
小儿硬皮病,Treatment_of_department,儿科
甲营养不良,Treatment_of_department,皮肤科
毛囊性鱼鳞病,Treatment_of_department,皮肤科
毛囊性鱼鳞病,Treatment_of_department,儿科
弹性假黄瘤,Treatment_of_department,皮肤科
弹性假黄瘤,Treatment_of_department,心血管内科
史-约综合征,Treatment_of_department,眼科
史-约综合征,Treatment_of_department,皮肤科
小儿紫斑湿疹综合征,Treatment_of_department,风湿科
小儿紫斑湿疹综合征,Treatment_of_department,皮肤科
小儿紫斑湿疹综合征,Treatment_of_department,儿科
疣状肢端角化病,Treatment_of_department,皮肤科
新生儿尿布皮炎,Treatment_of_department,皮肤科
新生儿尿布皮炎,Treatment_of_department,儿科
胫前黏液水肿,Treatment_of_department,内分泌科
胫前黏液水肿,Treatment_of_department,皮肤科
结节性筋膜炎,Treatment_of_department,皮肤科
对称性进行性红斑角化症,Treatment_of_department,皮肤科
皮层性多汗症,Treatment_of_department,神经内科
皮层性多汗症,Treatment_of_department,皮肤科
Jessner淋巴细胞浸润,Treatment_of_department,皮肤科
外阴白斑病,Treatment_of_department,妇科
外阴白斑病,Treatment_of_department,皮肤科
化脓性汗腺炎,Treatment_of_department,皮肤科
皮肤病,Treatment_of_department,皮肤科
DF-2败血症的皮肤表现,Treatment_of_department,皮肤科
DF-2败血症的皮肤表现,Treatment_of_department,内科
疣状表皮发育不良,Treatment_of_department,皮肤科
皮脂腺囊肿,Treatment_of_department,皮肤科
外阴神经性皮炎,Treatment_of_department,妇科
外阴神经性皮炎,Treatment_of_department,皮肤科
光泽苔藓,Treatment_of_department,皮肤科
外阴接触性皮炎,Treatment_of_department,妇科
外阴接触性皮炎,Treatment_of_department,皮肤科
疼痛性脂肪疝,Treatment_of_department,皮肤科
云母状和角化性假上皮瘤性龟头炎,Treatment_of_department,男科
云母状和角化性假上皮瘤性龟头炎,Treatment_of_department,性病科
急性女阴溃疡,Treatment_of_department,皮肤科
钱币状湿疹,Treatment_of_department,皮肤科
蓝痣,Treatment_of_department,皮肤科
毛发红糠疹,Treatment_of_department,皮肤科
腿脚部湿疹,Treatment_of_department,皮肤科
聚合性痤疮,Treatment_of_department,皮肤科
青年痤疮,Treatment_of_department,皮肤科
皮角,Treatment_of_department,皮肤科
放射性皮炎,Treatment_of_department,皮肤科
色素紫癜性皮炎,Treatment_of_department,皮肤科
板层状鱼鳞病,Treatment_of_department,皮肤科
无汗症,Treatment_of_department,神经内科
无汗症,Treatment_of_department,皮肤科
脓性指头炎,Treatment_of_department,皮肤科
脓性指头炎,Treatment_of_department,皮肤性病
药物性皮炎,Treatment_of_department,皮肤性病
药物性皮炎,Treatment_of_department,皮肤科
黄色瘤,Treatment_of_department,皮肤科
妊娠合并尖锐湿疣,Treatment_of_department,产科
妊娠合并尖锐湿疣,Treatment_of_department,性病科
痣,Treatment_of_department,皮肤科
恶性雀斑样痣,Treatment_of_department,皮肤科
晕痣,Treatment_of_department,皮肤科
萎缩纹,Treatment_of_department,皮肤科
萎缩纹,Treatment_of_department,产科
眼睑带状疱疹,Treatment_of_department,眼科
眼睑带状疱疹,Treatment_of_department,皮肤科
耳湿疹,Treatment_of_department,皮肤科
化妆品皮炎,Treatment_of_department,皮肤科
皮脂腺增生,Treatment_of_department,皮肤科
颜面复发性皮炎,Treatment_of_department,皮肤科
疱疹样皮炎,Treatment_of_department,皮肤科
葡萄球菌性烫伤样皮肤综合征,Treatment_of_department,皮肤科
阴部鲍恩样丘疹病,Treatment_of_department,性病科
阴部鲍恩样丘疹病,Treatment_of_department,妇科
耳带状疱疹,Treatment_of_department,耳鼻喉科
耳带状疱疹,Treatment_of_department,皮肤科
播散型淋病,Treatment_of_department,性病科
脱发性毛囊炎,Treatment_of_department,皮肤科
暴发性痤疮,Treatment_of_department,皮肤科
网状青斑,Treatment_of_department,皮肤性病
网状青斑,Treatment_of_department,心血管内科
毛囊周角化病,Treatment_of_department,皮肤科
婴儿痤疮,Treatment_of_department,皮肤科
婴儿痤疮,Treatment_of_department,儿科
石棉状糠疹,Treatment_of_department,皮肤科
疥疮,Treatment_of_department,皮肤科
结节性血管炎,Treatment_of_department,皮肤科
结节性血管炎,Treatment_of_department,内科
日光性荨麻疹,Treatment_of_department,皮肤科
红皮病型牛皮癣,Treatment_of_department,皮肤科
泥螺-日光性皮炎,Treatment_of_department,皮肤科
鱼鳞病,Treatment_of_department,皮肤科
狐臭,Treatment_of_department,皮肤科
α1-抗胰蛋白酶缺乏性脂膜炎,Treatment_of_department,皮肤科
小儿系统性红斑狼疮,Treatment_of_department,风湿科
小儿系统性红斑狼疮,Treatment_of_department,皮肤科
小儿系统性红斑狼疮,Treatment_of_department,儿科
玻璃纤维引起的皮肤病,Treatment_of_department,皮肤科
头皮感染,Treatment_of_department,皮肤性病
头皮感染,Treatment_of_department,皮肤科
X联锁鱼鳞病,Treatment_of_department,皮肤科
恶性萎缩性丘疹病,Treatment_of_department,皮肤科
恶性萎缩性丘疹病,Treatment_of_department,神经内科
着色性干皮病,Treatment_of_department,皮肤科
原发性限局性皮肤淀粉样变,Treatment_of_department,皮肤科
疖与疖病,Treatment_of_department,皮肤科
代偿性多汗症,Treatment_of_department,神经内科
代偿性多汗症,Treatment_of_department,皮肤科
粉刺样痣,Treatment_of_department,皮肤科
淀粉样变病,Treatment_of_department,皮肤性病
淀粉样变病,Treatment_of_department,皮肤科
湿疣,Treatment_of_department,皮肤科
湿疣,Treatment_of_department,性病科
湿疣,Treatment_of_department,妇科
成人硬肿症,Treatment_of_department,皮肤科
变应性皮肤血管炎,Treatment_of_department,皮肤科
连续性肢端皮炎,Treatment_of_department,皮肤科
外阴硬化性苔藓,Treatment_of_department,妇科
外阴硬化性苔藓,Treatment_of_department,皮肤科
摩擦性苔藓样疹,Treatment_of_department,皮肤科
摩擦性苔藓样疹,Treatment_of_department,儿科
外阴象皮肿,Treatment_of_department,妇科
外阴象皮肿,Treatment_of_department,皮肤性病
蛋白胨性荨麻疹,Treatment_of_department,皮肤科
舌扁平苔藓,Treatment_of_department,皮肤科
舌扁平苔藓,Treatment_of_department,皮肤性病
蠕形螨病,Treatment_of_department,皮肤科
Ehler-Danlos综合征,Treatment_of_department,风湿科
Ehler-Danlos综合征,Treatment_of_department,皮肤科
贝克痣,Treatment_of_department,皮肤科
寻常性鱼鳞病,Treatment_of_department,皮肤科
指节垫,Treatment_of_department,皮肤科
持久性隆起性红斑,Treatment_of_department,皮肤科
脱屑性红皮病,Treatment_of_department,皮肤科
小儿过敏性紫癜肾炎,Treatment_of_department,肾内科
小儿过敏性紫癜肾炎,Treatment_of_department,皮肤科
小儿过敏性紫癜肾炎,Treatment_of_department,儿科
中毒性红斑,Treatment_of_department,皮肤科
色汗症,Treatment_of_department,皮肤科
外阴皮肤脂溢性皮炎,Treatment_of_department,妇科
外阴皮肤脂溢性皮炎,Treatment_of_department,皮肤科
暗色丝孢霉病,Treatment_of_department,皮肤科
结节性红斑,Treatment_of_department,皮肤科
结节性红斑,Treatment_of_department,内科
汗疱症,Treatment_of_department,皮肤科
甲沟炎和甲下脓肿,Treatment_of_department,皮肤科
高免疫球蛋白E综合征,Treatment_of_department,皮肤科
高免疫球蛋白E综合征,Treatment_of_department,血液科
急性荨麻疹,Treatment_of_department,皮肤科
念珠菌性龟头炎,Treatment_of_department,男科
念珠菌性龟头炎,Treatment_of_department,性病科
特应性皮炎,Treatment_of_department,皮肤科
肛门瘙痒症,Treatment_of_department,皮肤科
日光性皮炎,Treatment_of_department,皮肤科
头皮屑,Treatment_of_department,皮肤科
水疱性远端指炎,Treatment_of_department,皮肤科
妊娠合并支原体感染,Treatment_of_department,产科
妊娠合并支原体感染,Treatment_of_department,性病科
持久性豆状角化过度病,Treatment_of_department,皮肤科
鳞状毛囊角化病,Treatment_of_department,皮肤科
黑色丘疹性皮肤病,Treatment_of_department,皮肤科
瑞尔黑变病,Treatment_of_department,皮肤科
结节性硬化病,Treatment_of_department,性病科
结节性硬化病,Treatment_of_department,皮肤科
深脓疱病,Treatment_of_department,皮肤科
职业黑变病,Treatment_of_department,皮肤科
妊娠合并梅毒,Treatment_of_department,产科
妊娠合并梅毒,Treatment_of_department,性病科
PUVA雀斑样痣,Treatment_of_department,皮肤科
淋病合并症精囊炎,Treatment_of_department,男科
淋病合并症精囊炎,Treatment_of_department,性病科
条纹状苔藓,Treatment_of_department,皮肤科
布氏杆菌红斑,Treatment_of_department,皮肤科
原发性肾上腺皮质功能减退症,Treatment_of_department,内分泌科
原发性肾上腺皮质功能减退症,Treatment_of_department,皮肤科
日光性雀斑样痣,Treatment_of_department,皮肤科
毛发囊肿,Treatment_of_department,皮肤科
表皮痣,Treatment_of_department,皮肤科
晚期先天性梅毒,Treatment_of_department,性病科
淤积性皮炎,Treatment_of_department,皮肤科
小棘苔藓,Treatment_of_department,皮肤科
平滑肌瘤,Treatment_of_department,皮肤科
面部肉芽肿,Treatment_of_department,皮肤科
穿凿脓肿性头部毛囊炎及毛囊周围炎,Treatment_of_department,皮肤科
克尔,Treatment_of_department,皮肤科
脆甲症,Treatment_of_department,皮肤科
多汗症,Treatment_of_department,皮肤科
多汗症,Treatment_of_department,皮肤性病
男性尖锐湿疣,Treatment_of_department,男科
男性尖锐湿疣,Treatment_of_department,性病科
脚气病,Treatment_of_department,皮肤科
小儿过敏症,Treatment_of_department,儿科
小儿过敏症,Treatment_of_department,皮肤科
男性慢性淋病,Treatment_of_department,性病科
药物过敏,Treatment_of_department,皮肤性病
药物过敏,Treatment_of_department,皮肤科
麻疹样红斑,Treatment_of_department,皮肤科
鸡眼,Treatment_of_department,皮肤科
鸡眼,Treatment_of_department,普外科
维生素B2缺乏病,Treatment_of_department,营养科
维生素B2缺乏病,Treatment_of_department,皮肤科
维生素B2缺乏病,Treatment_of_department,口腔科
糖尿病足,Treatment_of_department,内分泌科
糖尿病足,Treatment_of_department,皮肤科
糖尿病足,Treatment_of_department,外科
老年斑,Treatment_of_department,皮肤科
疤痕疙瘩,Treatment_of_department,皮肤科
疤痕疙瘩,Treatment_of_department,皮肤性病
单纯糠疹,Treatment_of_department,皮肤科
带状疱疹,Treatment_of_department,皮肤科
皮肤过敏,Treatment_of_department,皮肤科
寒冷性荨麻疹,Treatment_of_department,皮肤科
急性浅表性包皮龟头炎,Treatment_of_department,男科
急性浅表性包皮龟头炎,Treatment_of_department,性病科
手湿疹,Treatment_of_department,皮肤科
水疱型脚气,Treatment_of_department,皮肤科
湿疹,Treatment_of_department,皮肤科
红斑狼疮,Treatment_of_department,风湿科
红斑狼疮,Treatment_of_department,皮肤科
夏季皮炎,Treatment_of_department,皮肤科
疱疹样湿疹,Treatment_of_department,皮肤科
冬季瘙痒症,Treatment_of_department,皮肤科
鲍温样丘疹病,Treatment_of_department,皮肤科
鲍温样丘疹病,Treatment_of_department,妇科
鲍温样丘疹病,Treatment_of_department,男科
色素痣,Treatment_of_department,皮肤科
手足皲裂,Treatment_of_department,皮肤科
痈,Treatment_of_department,皮肤科
股外侧皮神经炎,Treatment_of_department,皮肤科
黄褐斑,Treatment_of_department,皮肤科
色素性荨麻疹,Treatment_of_department,皮肤科
脚垫,Treatment_of_department,皮肤科
淋病合并症前列腺炎,Treatment_of_department,性病科
淋病合并症前列腺炎,Treatment_of_department,男科
女性急性淋病,Treatment_of_department,性病科
成人痒疹,Treatment_of_department,皮肤科
成人痒疹,Treatment_of_department,中西医结合科
多毛状小阴唇,Treatment_of_department,皮肤性病
多毛状小阴唇,Treatment_of_department,皮肤科
多毛状小阴唇,Treatment_of_department,妇科
皮肌炎,Treatment_of_department,神经内科
皮肌炎,Treatment_of_department,皮肤科
胆碱能性荨麻疹,Treatment_of_department,皮肤科
色素斑,Treatment_of_department,皮肤科
慢性湿疹,Treatment_of_department,皮肤科
酒渣鼻,Treatment_of_department,皮肤科
扁平苔癣,Treatment_of_department,口腔科
扁平苔癣,Treatment_of_department,皮肤科
瘙痒症,Treatment_of_department,皮肤科
糜烂型脚气,Treatment_of_department,皮肤科
激素依赖性皮炎,Treatment_of_department,皮肤科
冻疮,Treatment_of_department,皮肤科
外阴湿疹,Treatment_of_department,妇科
外阴湿疹,Treatment_of_department,皮肤科
女性尖锐湿疣,Treatment_of_department,妇科
女性尖锐湿疣,Treatment_of_department,性病科
过敏,Treatment_of_department,皮肤科
外阴毛囊炎,Treatment_of_department,妇科
外阴毛囊炎,Treatment_of_department,皮肤科
尿布疹,Treatment_of_department,儿科
尿布疹,Treatment_of_department,皮肤科
阴道白斑,Treatment_of_department,妇科
阴道白斑,Treatment_of_department,皮肤科
幼儿急疹,Treatment_of_department,儿科
幼儿急疹,Treatment_of_department,皮肤科
手足癣,Treatment_of_department,皮肤科
变异性红斑角化病,Treatment_of_department,皮肤科
高胡萝卜素血症,Treatment_of_department,血液科
高胡萝卜素血症,Treatment_of_department,皮肤科
高胡萝卜素血症,Treatment_of_department,营养科
Ⅳ型超敏反应性疾病,Treatment_of_department,皮肤科
Ⅳ型超敏反应性疾病,Treatment_of_department,皮肤性病
伊藤痣,Treatment_of_department,皮肤科
桑毛虫皮炎,Treatment_of_department,皮肤科
痱,Treatment_of_department,皮肤科
假性黑棘皮病,Treatment_of_department,皮肤科
银屑病关节炎,Treatment_of_department,风湿科
银屑病关节炎,Treatment_of_department,皮肤科
鼻部穿通性毛囊炎,Treatment_of_department,耳鼻喉科
鼻部穿通性毛囊炎,Treatment_of_department,皮肤科
肠病性肢皮炎综合征,Treatment_of_department,消化内科
肠病性肢皮炎综合征,Treatment_of_department,皮肤科
角化型脚气,Treatment_of_department,皮肤科
男性急性淋病,Treatment_of_department,性病科
剥脱性角质松解症,Treatment_of_department,皮肤科
剥脱性角质松解症,Treatment_of_department,皮肤性病
面部粟粒性狼疮,Treatment_of_department,皮肤科
压迫性荨麻疹,Treatment_of_department,皮肤科
毛囊角化病,Treatment_of_department,皮肤科
白化病,Treatment_of_department,皮肤科
花斑癣,Treatment_of_department,皮肤科
皮肤划痕症,Treatment_of_department,皮肤科
皮肤瘙痒症,Treatment_of_department,皮肤科
慢性荨麻疹,Treatment_of_department,皮肤科
皲裂性湿疹,Treatment_of_department,皮肤科
丘疹性荨麻疹,Treatment_of_department,皮肤科
蜂窝织炎,Treatment_of_department,皮肤科
皮炎,Treatment_of_department,皮肤科
Bazin硬红斑,Treatment_of_department,皮肤科
丹毒,Treatment_of_department,皮肤科
环状红斑,Treatment_of_department,皮肤科
淋菌性咽炎,Treatment_of_department,性病科
口周皮炎,Treatment_of_department,皮肤科
口周皮炎,Treatment_of_department,口腔科
荨麻疹和血管性水肿,Treatment_of_department,皮肤科
寻常型银屑病,Treatment_of_department,皮肤科
麦收皮炎,Treatment_of_department,皮肤科
皮脂腺痣,Treatment_of_department,皮肤科
掌跖脓疱病,Treatment_of_department,皮肤科
皮样囊肿,Treatment_of_department,皮肤科
皮样囊肿,Treatment_of_department,妇科
梅毒合并HIV感染,Treatment_of_department,性病科
外耳湿疹,Treatment_of_department,皮肤性病
外耳湿疹,Treatment_of_department,皮肤科
接触性荨麻疹,Treatment_of_department,皮肤科
红皮病,Treatment_of_department,皮肤科
红皮病,Treatment_of_department,皮肤性病
皮肤纤维瘤,Treatment_of_department,肿瘤科
皮肤纤维瘤,Treatment_of_department,皮肤科
增殖性红斑,Treatment_of_department,皮肤科
副银屑病,Treatment_of_department,皮肤科
儿童尖锐湿疣,Treatment_of_department,儿科
儿童尖锐湿疣,Treatment_of_department,性病科
女性慢性淋病,Treatment_of_department,性病科
口腔白斑,Treatment_of_department,口腔科
口腔白斑,Treatment_of_department,皮肤科
急性湿疹,Treatment_of_department,皮肤科
油漆皮炎,Treatment_of_department,皮肤科
皮脂囊肿病,Treatment_of_department,皮肤科
环状糜烂性龟头炎,Treatment_of_department,男科
环状糜烂性龟头炎,Treatment_of_department,性病科
螨皮炎,Treatment_of_department,皮肤科
持久性色素异常性红斑,Treatment_of_department,皮肤科
母儿ABO血型不合,Treatment_of_department,产科
母儿ABO血型不合,Treatment_of_department,血液科
妊娠合并风湿性心脏病,Treatment_of_department,产科
妊娠合并风湿性心脏病,Treatment_of_department,妇产科
妊娠合并特发性血小板减少性紫癜,Treatment_of_department,血液科
妊娠合并特发性血小板减少性紫癜,Treatment_of_department,产科
卵巢硬化性间质瘤,Treatment_of_department,妇科
妊娠合并急性肾盂肾炎,Treatment_of_department,产科
妊娠合并急性肾盂肾炎,Treatment_of_department,妇产科
老年性外阴萎缩,Treatment_of_department,妇科
黑棘皮病,Treatment_of_department,皮肤科
血小板减少性紫癜,Treatment_of_department,血液科
血小板减少性紫癜,Treatment_of_department,皮肤科
妊娠合并多囊肾,Treatment_of_department,肾内科
妊娠合并多囊肾,Treatment_of_department,泌尿外科
妊娠合并多囊肾,Treatment_of_department,产科
盆腔脓肿,Treatment_of_department,妇科
前庭肿大腺脓,Treatment_of_department,妇科
钩虫皮炎,Treatment_of_department,皮肤科
持续性肢皮炎,Treatment_of_department,皮肤科
卵巢肌肉来源肿瘤,Treatment_of_department,妇科
妊娠合并巨幼红细胞性贫血,Treatment_of_department,血液科
妊娠合并巨幼红细胞性贫血,Treatment_of_department,产科
外阴鳞状上皮细胞增生,Treatment_of_department,妇科
卵巢残余综合征,Treatment_of_department,妇科
妊娠合并自身免疫性溶血性贫血,Treatment_of_department,血液科
妊娠合并自身免疫性溶血性贫血,Treatment_of_department,产科
外阴恶性纤维组织细胞瘤,Treatment_of_department,妇科
卵巢小细胞癌,Treatment_of_department,妇科
子宫内膜增厚　,Treatment_of_department,妇科
外阴恶性神经鞘瘤,Treatment_of_department,妇科
外阴隆凸性皮肤纤维肉瘤,Treatment_of_department,妇科
麦格综合征,Treatment_of_department,妇科
急性输卵管卵巢炎,Treatment_of_department,妇科
阴道美丽筒线虫病,Treatment_of_department,妇科
乳节腺结节,Treatment_of_department,妇科
乳节腺结节,Treatment_of_department,内分泌科
乳节腺结节,Treatment_of_department,乳腺外科
卵巢恶性中胚叶混合瘤,Treatment_of_department,妇科
妊娠合并白血病,Treatment_of_department,血液科
妊娠合并白血病,Treatment_of_department,妇科
子宫腺肌症,Treatment_of_department,妇科
外阴横纹肌肉瘤,Treatment_of_department,妇科
宫颈疾病,Treatment_of_department,妇科
卵泡发育不良,Treatment_of_department,妇产科
卵巢重度水肿,Treatment_of_department,妇科
生殖道畸形,Treatment_of_department,妇科
宫寒,Treatment_of_department,妇科
宫颈糜烂,Treatment_of_department,妇科
女性生殖器先天性畸形,Treatment_of_department,妇科
妊娠合并尿石症,Treatment_of_department,泌尿外科
妊娠合并尿石症,Treatment_of_department,产科
外阴烧伤、烫伤和化学损伤,Treatment_of_department,烧伤科
外阴烧伤、烫伤和化学损伤,Treatment_of_department,妇科
输卵管不通,Treatment_of_department,妇科
输卵管不通,Treatment_of_department,产科
输卵管不通,Treatment_of_department,妇产科
假麦格综合征,Treatment_of_department,妇科
外阴血管外皮细胞瘤,Treatment_of_department,妇科
妊娠合并再生障碍性贫血,Treatment_of_department,血液科
妊娠合并再生障碍性贫血,Treatment_of_department,产科
假性尖锐湿疣,Treatment_of_department,妇科
乳腺囊肿,Treatment_of_department,乳腺外科
乳腺囊肿,Treatment_of_department,妇科
子宫内膜薄,Treatment_of_department,妇科
妊娠合并缺铁性贫血,Treatment_of_department,血液科
妊娠合并缺铁性贫血,Treatment_of_department,产科
妊娠舞蹈病,Treatment_of_department,神经内科
妊娠舞蹈病,Treatment_of_department,产科
结肠脂肪瘤,Treatment_of_department,皮肤科
结肠脂肪瘤,Treatment_of_department,皮肤性病
隐翅虫皮炎,Treatment_of_department,皮肤科
卵巢成熟畸胎瘤,Treatment_of_department,妇科
妊娠合并类风湿关节炎,Treatment_of_department,风湿科
妊娠合并类风湿关节炎,Treatment_of_department,产科
须疮,Treatment_of_department,皮肤科
外阴色素痣,Treatment_of_department,妇科
肥大细胞增多症,Treatment_of_department,皮肤性病
肥大细胞增多症,Treatment_of_department,皮肤科
妇女多毛症,Treatment_of_department,皮肤科
恙螨皮炎,Treatment_of_department,皮肤科
脐带打结,Treatment_of_department,产科
放射病,Treatment_of_department,内科
放射病,Treatment_of_department,皮肤性病
皮肤白血病,Treatment_of_department,血液科
皮肤白血病,Treatment_of_department,皮肤科
外阴天疱疮,Treatment_of_department,妇科
外阴天疱疮,Treatment_of_department,皮肤科
卵泡腺细胞增殖综合征,Treatment_of_department,妇科
发疹性毳毛囊肿,Treatment_of_department,皮肤科
妊娠中毒症,Treatment_of_department,眼科
妊娠中毒症,Treatment_of_department,产科
