name,detail,info_match
膝内翻切骨术,膝内、外翻畸形严重，两下肢伸直，两膝相碰时，单侧外翻畸形者两踝间距在5cm以上，双侧畸形在10cm以上;或两踝相碰，单侧内翻畸形两膝间距>5cm;双侧畸形的>10cm以上，引起行走困难或膝者均应施行切骨矫形术。,{'price': {'price': ''}}
无菌肠减压术,肠减压术的目的在于排除肠内积气积液，消除肠管膨胀，改善显露，有利于手术操作;同时，排除肠腔内毒性物质，减轻中毒症状，有利于病情恢复。  肠减压术在临床上较少以单纯的肠减压术面目出现，往往是手术中的一个环节。,{'price': {'price': '￥10'}}
下腔静脉阻断术,采用的方法，可以防止出现致死性大块栓塞或反复出现非致死性栓塞。  1.下腔术  这种术式缺点较大，如手术的危险性较大，腔静脉阻断后静脉回流减少，影响心输出量以及易出现下肢、及等手术后并发症。因此，目前已极少采用此方法。  2.下腔静脉置网术或安置特制的伞式滤器  为目前广泛采用的方法。安置静脉滤器的优点为既能防止较大栓子落引起致死性栓塞，又不致明显影响静脉回流，并发症也较少。,{'price': {'price': ''}}
吻合血管的腓骨切取术,腓骨有独立的血供系统(腓动、)，切断后不影响下肢的血液供应，而且腓动、静脉可分离出较长的蒂。平均外径为2.0～2.5mm，伴行静脉的外径为2.0～3.0mm，便于血管吻合。成人腓骨的长度为28～30cm，除下端5～6cm为稳定踝关节所必需外，其余部分均可供移植用。另外，腓骨外形平直，没有弧度或弯曲。因此，腓骨最适于修复四肢长骨大块骨缺损。,{'price': {'price': '￥780'}}
胃泌素瘤切除术,的特点是过高，伴有大量酸分泌和难治的上消化道，有的可伴有。能解放胃泌素的肿瘤被称为胃泌素瘤。来源于腺非B细胞的胃泌素瘤现称为ZES-Ⅱ型，或胰源性溃疡;来源于胃窦部G细胞的或肿瘤，则称为ZES-Ⅰ型。,{'price': {'price': ''}}
吻合血管的肋骨切取术,肋骨亦有独立的血供系统，即肋间动、。肋间起自主动脉背侧，在脊椎旁分为前支与后支。后支供应椎旁肌肉、脊膜及，前支即肋间动脉[图1 ⑴]。肋间动脉穿过胸膜和肋骨下缘，进入肋间内肌和最内肌之间，分为上、下两支。上支斜向肋骨角，进入上一肋的肋骨沟;下肢沿下一肋骨的上缘前行。上、下两支的行程中都与胸廓内动脉的肋间支吻合[图1 ⑵]。此外，肋间动脉还有许多肌皮动脉供应骨膜、肋间肌及其上的。因此，根据临床需要可行吻合血管的肋骨移植，或肋骨皮瓣移植。,{'price': {'price': '￥1500'}}
胃底静脉缝扎术,基本与分流术相同，但对急性出血支持治疗无效者，尤对病情重、肝功差者，应及时手术。在此危急情况下，病人多难耐受复杂的分流术，只宜作较简单的底断流术，以防止再出血，还可提高肝的血供，预防。,{'price': {'price': ''}}
腕管和尺管综合征神经减压术,腕指尺神经在腕部尺侧骨性纤维管道中由于任何因素导致卡压而引起的感觉、的症状和体征。  腕尺管又名Guyon管，位于腕前区尺侧，由腕横韧带和腕掌侧韧带远侧部共同构成。管内有尺、尺和尺神经通过，在管内尺神经分为深支和浅支，即运动支和感觉支。  腕尺管上口由豌豆骨近侧缘、腕掌侧韧带和腕横韧带围成;腕尺管下口由腕掌侧韧带、掌短肌及腱膜、豆钩韧带、尺侧腕屈肌腱和手内侧肌群的肌腱围成。,{'price': {'price': ''}}
体肺动脉分流术,3个月以内婴儿应作分流手术。3～6个月婴儿，如阻塞在流出道和瓣膜，其发育正常，可以行根治术;如瓣环和肺动脉太小，则作分流手术。出生6个月以上者均可作根治术。,{'price': {'price': '￥4000'}}
髓内针内固定术,髓内针内固定多用于长管骨(如股、肱、尺、胫、桡骨等)骨干。其优点是：髓内针本身比较坚实牢靠，术后可以少用或不用外固定，有利于伤肢的早期活动锻炼;切口较小，骨膜剥离范围有限，损伤较小;髓内针长而有不同形状棱角，嵌入髓腔，可以达到牢靠的内固定，能够避免旋转、侧移及成角移位的发生。其缺点是：需有一定设备，操作较为复杂。  用髓内针固定长管骨的骨折，犹如用一根轴穿过两节竹管。如果髓内针的外径等于长度骨的内径，这样固定作用就好，可以稳定地保持对位、对线。在长管骨的最狭窄段(如尺骨、桡骨中段、股骨、肱骨和的上、中1/3交界处)发生骨折，相应宽度的髓内针可直接紧密地嵌在髓腔周围的皮质骨内层上，使针的横断面能起到良好的弹性固定作用，针的两端又能固定于松质骨中或进针处的皮质骨上，防止各种移位，是较理想的内固定。当骨折发生在长管骨的非狭窄段，虽不能依靠髓内针直接的弹性固定作用，却可依靠上、中、下三点固定作用而达到骨折的稳定[图1]。  髓内针的种类有梅花形、v形、菱形、三角形及圆形等。股、肱、尺骨用直髓内针，胫、桡骨须用弯髓内针[图2]。梅花形与v形髓内针的优点是破坏髓腔少，插入过程髓内压力增加不多，脂肪栓塞的并发症很少;同时，这两种针的横断面弹性固定作用强，可紧紧嵌在髓腔内，有效地阻止骨折部发生旋转，因而临床上比较常用，尤以梅花形更常用。圆形针仅用于短小的管状骨，如掌骨、跖骨等。实心的髓内钉由于破坏骨髓严重，现已弃用。,{'price': {'price': ''}}
松质骨移植术,松质骨移植的优点是刺激成骨作用大，爬行代替过程快，抗感染力较强，且可形成碎片，填充于骨端间的任何裂隙。因此，它应用的范围较广。它的缺点是质地较软，内固定作用较弱。故临床上常需与皮质骨移植或金属内固定合用，一般，松质骨移植多用于或炎症刮除后形成的骨腔的填充、关节融合、不愈合、骨缺损等。此外，在血供不良的骨折行切开复位(如下1/3骨折时)也可用松质骨碎片移植，以促进骨折愈合。  髂骨有较多优质的松质骨，需用大量松质骨时，可从髂骨采取;亦可取自肋骨。需用少量的松质骨时，则可在病骨邻近的骨端采取，但含脂肪较多，质量较差。,{'price': {'price': ''}}
术中胆道造影,1.具备胆总管切开的相对适应证者。  2.胆道畸形。  3.胆道严重粘连，解剖关系不清者。  4.不能肯定胆道已经取净者。  5.胆道狭窄，缩窄性，某些乏特壶腹周围肿瘤。,{'price': {'price': ''}}
双口式肠瘘闭合术,1.各种肠道手术后形成的。  2.各种肠造术后不能自行愈合者。  3.暂时性人工肛门。  4.形成的肠瘘。,{'price': {'price': '￥1500-￥2000'}}
脐移位腹壁成形术,，又称肚子缩小手术，属于去脂塑形手术。它是通过外科手术切除的方式切除中下腹部过多的和脂肪并收紧腹壁的肌肉，解决腹壁皮肤松垂和脂肪堆积问题。,{'price': {'price': '￥1090'}}
足背皮瓣切取术,足背皮瓣取自足背，含足背和大隐，并含足背内侧皮神经和足背中间皮神经，切取皮瓣时可包括这些血管和神经，也可包括趾伸肌腱。  足背动脉走行的投影线可通过触摸感知而画出，以此为中轴线设计皮瓣，近端可达小腿十字韧带，远端可达趾根部，两侧可达侧中线[图1]。足背皮瓣血管走行恒定，厚度较薄，宜用于手部，但供皮面积较小，足背创面需用皮片修复。胫后动脉供血不畅时禁取此瓣。,{'price': {'price': ''}}
pci,经皮冠状介入治疗( percutaneous coronary intervention，)，是指经心导管技术疏通狭窄甚至闭塞的冠状动脉管腔，从而改善的血流灌注的治疗方法。,{'price': {'price': ''}}
椎管侧壁切除病灶清除减压术,胸段和胸腰段脊柱结核具下列情况之一者：  1.伴有，x线片、ct或mri证实或估计有或组织等突入椎管者。  2.穿刺奎氏试验示有梗阻者。  3.位于椎体后方，侧前路清除有困难。  4.椎体后凸畸形严重，形成锐角的椎体后缘压迫者。,{'price': {'price': ''}}
肘内翻切骨术,1.10°以上的肘内翻和20°以上的，形成功能障碍的成人或儿童严重畸形者。  2.肘外翻并发尺神经功能障碍者。,{'price': {'price': ''}}
肘关节切除术,即将肘关节的组成骨(肱骨下端和桡、尺骨上端)切除，形成假关节，以期切除，改善关节功能。肘关节切除术简单、安全、效果还算满意，能保留较大的关节活动度，也无假体置换后的并发症。切除后虽然关节不很稳定，但肘并非负重关节，无很大影响，仅力量较差，提举重物力量有一定限制。肘关节切除术后不如关节成形或人工关节置换术后稳定，也不如融合术后有力量，因此术前必须根据病人的年龄、职业等来慎重决定。肘关节切除术一般适合于轻劳动、年龄较大的病人。儿童骨骺未闭合，不宜施行此术，以免影响上肢发育。,{'price': {'price': '￥900'}}
指屈肌腱延期缝合术,适合于右中指近节掌侧切割伤3周，伤口已愈合，伤指不能主动屈曲。  和缺损是常见病，多由于损伤或病变所造成。为恢复肢体、指、趾的功能，断裂或缺损的肌腱均须及时予以修复。但几乎所有修复后的肌腱均与周围组织形成不同程度的粘连和关节活动障碍，这与局部的病理情况、手术操作技术、缝合材料、术后处理是否正确等有密切关系，必须予以重视。本文介绍常用的肌腱缝合法及其技术。,{'price': {'price': ''}}
右下肺叶切除术,是治疗某些内或支气管疾病的有效手段。根据病变的性质、范围和病人肺功能的情况，可以切除一侧全部肺脏(即);也可以进行肺部分切除(包括肺叶切除、肺段切除或楔形切除);还可以切除两个肺叶，或作肺叶加肺段(或楔形)切除;有时也可一次(或分期)作两侧肺叶或肺段切除。对某些病人常在切除肺叶或全肺的同时，切除纵隔结、胸膜壁层或部分。原则上，肺切除的范围应该足够，使肺内被完全切除，不能残留复发;但又应尽量少切，使能保存尽量多的正常肺组织，以维持较好的肺功能。,{'price': {'price': '￥3050'}}
胰假性囊肿切除及内引流术,分为真性和假性两类。真性体积小，具包膜，多位于体或胰尾部，常无明显症状，多不需外科治疗;假性囊肿为或时胰腺渗出液外漏，在小网膜腔内，刺激周围组织，引起纤维性假膜所致，常因体积膨大，出现肠道受压症状，而需外科手术治疗。,{'price': {'price': '￥3600'}}
延长的颈段食管肌层切开术,若合并环咽肌功能障碍或切除后复发者，可采用治疗。,{'price': {'price': ''}}
血管吻合处理,在战时，四肢主要约占全部伤员的1～3%，平时也常有发生。损伤后，能立即发出大出血而危及生命，特别是较大的动脉，如股动脉、腘动脉、肱动脉等，即使出血停止，也可因肢体远侧供血不足而发生或功能障碍。第一、二次世界大战时期，对四肢多采用为主的方法处理，截肢率高达49%。近四十年来，对四肢血管伤多采用修复法，使截肢率降为0～13.5%。在四肢主要的同时，其附近组织，如骨、关节、肌肉和神经等常同时受伤。但重要血管伤应首先处理。，有动脉和之分，多数火器伤是二者同时受伤。其中动脉损伤常为主要矛盾，应该修复，但在有广泛的时，还必须修复好静脉。,{'price': {'price': ''}}
胸廓内动脉冠状动脉旁路移植术,1.严重而丧失工作能力，经内科系统治疗无效者。  2.经，冠状主支狭窄超过50%或分支的管腔狭窄超过直径75%，狭窄远段动脉通畅，且其管径在1.5mm以上者。  3.梗塞后，经冠状动脉造影显示冠状动脉主支有明显狭窄者。  4.心并发左心室壁瘤，或伴有或瓣膜损害者。,{'price': {'price': ''}}
胸骨裂缝合及修复术,可用直接缝合法修复或直接缝合同时植入肋软骨、肋弓修复，多不用人工材料。最好在新生儿期修复，此时胸廓组织弹性好，易于拉拢缝合。,{'price': {'price': ''}}
心室间隔穿破缝补术,心室间隔穿破后，的组织需历时6～8周方能完成纤维性愈合过程，此时施行手术由于病情已较稳定，破孔周围的纤维化心肌组织又比较牢固，持线能力较强，手术成功率较高。但大多数病例未能生存到发病后2个月。因此宜尽可能提前施行手术治疗。然而发病后早期手术，手术死亡率较高。,{'price': {'price': '￥4500'}}
肺动脉血栓内膜剥脱术,慢性栓塞性是一种可防、可治的疾病，是治疗慢性极为有效的手段。,{'price': {'price': ''}}
肺动脉结扎术,当严重，或存在异常连接时，需要将，防止由于导致的心内感染。这个手术就叫肺。,{'price': {'price': ''}}
肺动脉瓣气球扩张术,狭窄可发生于瓣膜及血管，最常见的先天性瓣膜狭窄为瓣膜及主动脉瓣膜，至于二尖瓣及叁尖瓣狭窄较为罕见，最常发生狭窄的血管为主动脉及肺动脉。肺动脉瓣膜狭窄的心导管治疗，最早由Semb等人在1979年就已有报告。1982年，Kan等人首先成功的以气球导管将一位八岁患肺动脉瓣狭窄的病童，狭窄处扩张，使右心室-肺动脉间的压力差由48 mmHg下降至14 mmHg。自此以后，气球导管扩张术广泛的应用于肺动脉瓣狭窄，週边，，及主动脉缩窄病患，而且已成为这些狭窄畸形的标準治疗。,{'price': {'price': ''}}
肺动脉瓣交界切开术,脏有两个房室瓣和两个大瓣，即位于右心房和右心室之间的三尖瓣，位于右心室和动脉之间的肺动脉瓣，位于左心房和左心室之间的二尖瓣，以及位于左心室和主动脉之间的主动脉瓣。,{'price': {'price': '￥4800'}}
动静脉瘘切除及动脉修复术,一般范围不大，切除后可行端端吻合。若切除后缺损较长，则须用自体或人造血管移植。有时，动的瘤囊小，动脉管壁的损伤很少，也可将瘤囊作楔形切除后，直接横行缝合动脉。,{'price': {'price': '￥2000-￥3270'}}
胆总管十二指肠吻合术,胆管缺如和胆管狭窄，有的属先天性畸形，但多数系手术误伤所致。胆管缺损修建术可分两类：一类适用于较小的胆管缺损，如胆管部分狭窄修复术、胆管端端吻合术;另一类适用于较大的胆管缺损，如胆管十二指肠吻合术、肝外胆管空肠端端吻合术。胆管修建术比较复杂、困难，应根据病人的病情严格掌握适应证。由于胆管再次手术修建更加困难，应争取一期完成手术，仅在必要时分两期进行，第一期引流胆管，第二期修建胆管。,{'price': {'price': ''}}
胆管成形术,是适用于胆总管的小裂伤修复的外科手术。,{'price': {'price': ''}}
带蒂肌瓣填充术,石膏封闭疗法的缺点是臭味重，疗程长，往往病人不愿接受治疗;有些病人既不适宜于作，也不适宜应用石膏封闭疗法。是在清除的基础上，用骨腔附近的带蒂肌瓣填充，消灭死腔，一期缝合伤口。此法既可缩短疗程，又能减少切除正常骨质，保持骨的坚固性，是比较理想的治疗方法。,{'price': {'price': ''}}
自体带瓣静脉段移植术,利用带正常瓣膜的一段自体，插入移植于股浅静脉上端，阻止血液逆流。常用的静脉多选自健侧的股浅静脉、腋静脉或臂静脉。,{'price': {'price': ''}}
代前臂伸肌手术,随其部位不同，所的肌群也有差异。前臂桡神经损伤瘫痪的肌肉有：伸指总肌、伸拇长肌、伸拇短肌、桡侧伸腕短肌、尺侧伸腕肌、外展拇长肌、固有伸小指肌及固有伸示指肌等，其结果使腕的背伸力减弱，拇指伸展和外展消失，各指的伸展力也消失。  肱骨中段桡神经损伤除以上肌群瘫痪外，还有肱三头肌和桡侧伸腕长肌的瘫痪。因此，前臂伸展力也消失，使腕关节下垂。  桡神经损伤因其损伤性质不同，可以是部分损伤或全部损伤(如桡神经切断伤为完全损伤，牵拉伤或辗挫伤则可为部分损伤或大部损伤)，所瘫痪的肌群也各不相同。应按瘫痪的肌群作相应的肌腱转移。  肌腱转移的方法是：  1.用桡侧屈腕肌(正中神经支配)转移到伸拇长、短肌和外展拇长肌的肌腱上，以恢复外展、背伸拇指的功能。  2.把尺侧屈腕肌(尺神经支配)转移到伸指总肌、固有伸示指和小指肌腱上，也恢复背伸手指的功能。  3.如肘关节以上的桡神经损伤，桡侧伸腕长肌瘫痪，即致。将旋前圆肌(正中神经支配)转移到桡侧伸腕长、短肌腱中，以恢复背伸腕的功能。,{'price': {'price': ''}}
肠折叠术,的目的是将形成排列紊乱的粘连，较变为使肠排列整齐的粘连，以治疗粘连性，并预防肠梗阻的复发。肠折叠术的作用在于防止90%～95%以上的病人发生或复发肠梗阻。但肠折叠术的手术时间较长，病人负担较重，手术死亡率较高，必须慎重选择适应证。,{'price': {'price': ''}}
部份乳房切除术,指乳腺原发灶局部切除加腋窝结清扫，术后辅以患乳放疗。,{'price': {'price': ''}}
闭合灌洗及负压引流术,骨关节化脓性感染在全身应用足量有效抗生素的同时，彻底清除、充分引流为外科重要原则。是在病灶清除以后，将双管置入伤口，切口完全闭合，选用有效的、含有一定浓度的抗生素溶液持续灌洗引流，应用于有适应症者。此法具有下列优点：①持续灌洗可以有效地将脓液稀释，使组织落，通过负压引流可通畅地排出，使伤口保持洁净，抑制细菌敏殖，形成无菌环境，利用肉芽生长及伤口愈合;②减少关节内粘连;③伤口完全闭合，防止，可以达到一期愈合;④有利于术后功能恢复。临床应用日广，不但可以作为辅助治疗，有的可用为主要治疗方法，故单节描述。,{'price': {'price': ''}}
瓣膜成形术,是将病变的瓣膜给予修复以达到冶疗目的，其通常适用于瓣膜关闭不全的病例，有少数瓣膜狭窄的患者亦可接受成形手术。,{'price': {'price': ''}}
半骨盆截肢术,1.肢体的原发恶性肿瘤，应早期高位截肢。病程早期，病变限于骨内，无远距离转移者可考虑肿瘤段切除，远段肢体再植。  2.肢体严重感染(例如不能控制的)，或药物和一般手术无法控制的化脓性感染并发严重，威胁病人生命，不截肢不足以挽救生命者应及时截肢。  3.肢体严重而广泛的损伤，无法修复或再植者，须当机立断施行截肢术。  4.由于、、、等原因所引起的肢体供血不足，已有明显者，应截肢。  5.先天性多指(趾)，可以截除。  6.肢体严重畸形影响功能，而矫形手术无法改进功能，在截肢后穿截假肢反能改进功能者，可考虑截肢。,{'price': {'price': ''}}
简易定向、锥颅脑内血肿碎吸术,常夫开颅术式对、年老体衰、合并症多的病人手术负担相对较重，死亡率亦高(20%～80%不等)，手术适应证较为严格。简易定向血肿碎吸术可减轻病人负担，是作者近年来简化和发展了立体定向吸引治疗高血压的一种术式。,{'price': {'price': ''}}
甲状腺舌管囊肿（瘘）切除术,管()是胚胎时期的甲状腺舌管未闭合的结果。凡甲状腺的胚基发育径路上(如舌根、舌骨上、舌骨下及颈部等处)皆可发生，位于中线，也可在中线旁，甲状腺舌管囊肿或感染破溃成瘘均应切除。,{'price': {'price': '￥1070'}}
回肠双口式造瘘术,回肠双口式造术是一种暂时性的不完全性肠造瘘术。,{'price': {'price': '￥1300'}}
关节部位瘢痕挛缩畸形修复术,关节部位的瘢痕多数可造成屈曲挛缩。治疗目的主要是解除屈曲挛缩畸形，使关节恢复伸屈功能。,{'price': {'price': ''}}
骨上骨移植术,(即上盖骨移植或外置骨移植)是取皮质骨板固定于两段病骨上，促使骨愈合的手术。皮质骨板坚硬，临床多用以治疗长管骨骨干的不愈合，骨干缺损以及关节融合手术时的关节外植骨。这种植骨术除有刺激成骨作用外，主要利用其内固定作用。实际应用时常并用松质骨移植，以填充空隙及加强刺激成骨作用。骨上的缺点是骨移植后承受骨的直径要增粗，伤口缝合困难，同时，皮质骨抗感染的能力弱，有潜在感染的病人最好不用。,{'price': {'price': ''}}
肛门环缩术,适用于肛门收缩或肛门已呈松弛的，常与其他手术相辅应用。也可用来治疗。,{'price': {'price': ''}}
肝右三叶切除术,这一术式切除肝左外叶以外的全部肝组织，即右半肝加左内叶，占整个器官体积的85%。有肝硬变者不能采用超半肝切除。,{'price': {'price': '￥2300'}}
肝海绵状血管瘤切除术,肝海绵状是一种较常见的肝良性肿瘤。随着影像诊断技术的广泛应用，临床发现率也日益增多。小的血管瘤一般多无明显症状;较大的血管瘤可产生、、、、、;巨大血管瘤可出现、等症状。少数病人可发生自发性破裂或性破裂，引起腹腔内大出血，甚至死亡。  手术方法包括：肝叶切除术、包膜外剥除术、血管瘤捆扎术和术。凡血管瘤局限性生长占据一叶或半肝者，可施行规则性肝叶或半肝切除。对血管瘤界限不清，累及大部分者，可施行。对血管瘤直径达5～10cm，无论孤立性单发或多发者，可以施行血管瘤捆扎术或包膜外血管瘤剥术。,{'price': {'price': ''}}
肝动脉插管术,1.肝肿瘤较大不能一期切除，肿瘤占据全肝面积如有者小于50%，无肝者小于75%者，可作灌注化疗，缩小肿瘤，以期二期切除的可能。  2.无、。,{'price': {'price': '￥1700'}}
腹壁脓疡引流术,当腹壁脓疡比较表浅，在耻骨上可以触到或直肠指诊不易扪清位置，或需要进行探查时，要考虑经进行引流。,{'price': {'price': ''}}
复原性直肠切除及直肠、肛门吻合术,是一种直肠切除手术后对肛门进行吻合修复，保留管的一种手术方式。,{'price': {'price': ''}}
复原性大肠直肠切除回肠储存袋及回肠肛门吻合术,是一种在切除病人病变的同时，将病人的一部分回肠做成粪便储存袋与肛门吻合的外科手术，病人经过一段时间适应，就可以像正常人一样排便。,{'price': {'price': ''}}
内生软骨瘤刮除植骨术,孤立性内生是较常见的肿瘤，主要见于肢体上的长管状骨和短管状骨。随着肿瘤的生长，患骨的皮质变薄和膨胀。这情况多见于指骨、掌骨或跖骨。孤立性内生软可以转变为软，但这种恶性变多见于长管状骨内的软骨瘤，而短管状骨内者很少有恶性变。,{'price': {'price': ''}}
拇指离断伴有节段缺损再植术,"是离断的肢体左右重新接回原处,并使肢体左右重新获得血运成活的中饭手术.因外伤或周日手术致使大部分或全部组织离断的肢体称为断肢,断肢的肢体血运差,或无血运,如果不进行断肢再植,就会.断肢包括:大的肢体离断和手指,足趾,或部分手指,足趾的离断,断肢再植采用的手术信服方法以吻合血管包括,为主保持肢体有血运而成活,也包括对骨关节的整复或(和)内固定,以及对神经,肌肉,肌腱,等组织的修复.断肢是今年严重的肢体损伤,为了有限确保肢体的成活并尽可能姐妹照顾到成活后的功能,有时会采取特殊的再植的方法,比如:多个肢体同时发生离断,为获得较好的功能,可根据具体伤情,将断肢更换位置再植,这称为肢体移位再植,为了花消使再植的肢体缺损血管时,切取其他不懂部位的次要血管推荐移植来解决很难,等等.",{'price': {'price': ''}}
Ⅲ-Ⅳ区拇长伸肌腱缝合术,和缺损是常见病，多由于损伤或病变所造成。为恢复肢体、指、趾的功能，断裂或缺损的肌腱均须及时予以修复。但几乎所有修复后的肌腱均与周围组织形成不同程度的粘连和关节活动障碍，这与局部的病理情况、手术操作技术、缝合材料、术后处理是否正确等有密切关系，必须予以重视。本文介绍常用的肌腱缝合法及其技术。,{'price': {'price': ''}}
密闭式引流术,闭式引流术多用于胸腔，是将一根引流管置于胸膜腔内，连接一个密闭式的引流装置，其目的是引流胸膜腔内的积气、积液。,{'price': {'price': ''}}
螺栓内固定术,螺栓是在密纹螺钉尖端加上螺帽(或两端都用螺帽)制成。复位后，将螺钉穿过骨折块，在骨外将螺帽拧紧，利用其夹压作用固定骨折块，即为[图1]。,{'price': {'price': ''}}
扩大性胸膜肺切除术,扩大性胸膜即根治性切除被累及的部分胸壁、全、、纵隔和心包。  胸膜优点：①这种方法可以在胸膜腔完全封闭的患者中实施;②因为已切除了肺组织，术后可以进行大剂量放疗;③近期资料表明中位生存期(21个月)较前提高，手术死亡率(<5%)较前明显下降。,{'price': {'price': '￥3380'}}
髋臼加盖术,是对髋臼浅而小，其前、上、后缘不能覆盖股骨头的先天性的有效手术。手术是以人工方法在髋臼上半圆部分植骨以加宽、加深髋臼，稳定关节。,{'price': {'price': '￥1100'}}
静脉蒂动脉化腓肠神经移植术,神经移位是指牺牲一少部分次要神经功能，去恢复受区神经肌肉更重要的功能，即将一些次要的未受损伤的神经直接或通过神经桥接移植与受损伤神经远端吻合。,{'price': {'price': ''}}
胫后肌腱转移术,1.所引起的足跖屈畸形。  2.作为矫正足部先天或后天性畸形的一种辅助性肌腱手术。如由于小腿外侧肌群所致的跖屈内翻足，可作胫前肌腱转移来矫正畸形;但为了减弱小腿后侧肌群的肌力，增加背屈的肌力，可同时作胫后肌转移术。,{'price': {'price': ''}}
胫骨取骨术,位置表浅，其前内侧面平而宽，适合采取骨板作骨上骨移植或嵌入骨移植。但治疗胫骨骨不连结时，最好不要从对侧健康的下肢取骨，以免因术后并发症，而影响健肢。可以从病骨上直接取骨。  胫骨骨板的优点是质地坚硬，具有较好的内固定作用，最适用于治疗骨干缺损及不愈合等。缺点是爬行代替过程较慢，术后固定时间较长。为缩短愈合时间，可同时行松质骨移植。  需要少量松质骨时，可在采取胫骨骨板的同时，在胫骨髁中刮取，但需注意不要伤及骨骺或关节面。,{'price': {'price': ''}}
颈部外伤修复术,颈部因上有头颅，下有胸廓和肩部，且外伤时常有保护性上肢抬举，故单独发生外伤的机会较小。但颈部有大血管、神经、气管、食管等重要器官，一旦外伤就可能产生呼吸、消化系统或脑部病变，甚至因大出血、、而导致病人死亡。  颈部外伤可分开放性和闭合性损伤二类，前者多因战伤、工伤或其他意外原因所致。,{'price': {'price': ''}}
经直肠肌鞘结肠拖出术,这种手术不致污染腹腔，组织损伤少，可使肛门内、外括约肌、提肛肌和内脏神经、腰骶神经和骶神经丛等不受损伤，以保证排便和排尿功能。但是，粘膜容易剥破，或因两层肠管间发生感染而引起、直或狭窄等并发症。,{'price': {'price': ''}}
经胸腔膈下脓肿切开引流术,此法不常应用，仅在右肝上前间隙的高位或腹膜外间隙脓肿时才采用。,{'price': {'price': ''}}
经胸结核病灶清除术,1.适用于胸椎5～11结核。胸椎5以上和胸椎11以下，由于胸廓与的限制，操作困难，宜选用其他术式。  2.病变超过2个椎体的胸椎结核，或侵犯多数胸椎的边缘型。  3.胸椎结核的椎旁溃入叶者。,{'price': {'price': '￥600-￥1880'}}
经腹部途径腹主动脉分叉处血栓摘除术,四肢主要的栓塞，除有些部位(如上肢腋动脉)常有足够的侧支循环，经过积极的非手术治疗，能够维持充足的血运，可以不需进行手术外;在其他部位一经确诊，不管病肢的侧支循环是否充足，均应考虑手术摘除，以防血栓向远端及近端延伸，使病肢发生不可逆的缺血性变化。尤其在下肢，非手术治疗多不易见效，病肢即使不发生坏疽，也将造成长期的慢性缺血性改变而致残废。  手术应越早施行越好，最好在发病6～8小时内;但并不受这一时间的限制，有的病例在发病数日后，手术仍能成功。凡是病肢尚未明显坏疽，远端血管内血液尚未凝因时，手术都有成功的可能。  腹主动脉分叉处血栓摘除手术对病人的负担虽然较重，但如果不给予积极治疗，则将导致死亡，所以手术更属必要。除病人已处于濒死状态者外，均应尽量争取手术的机会而不可轻易放弃。腹主动脉分叉处血栓，可经腹部或股部的途径摘除。任何一种途径都不一定能单独取得满意效果，而常需联合使用，故应同时作好两种途径的准备。一般先采用经腹部途径;但对某些严重的病人，可先切开股动脉摘除血栓。如不能解除血栓阻塞时，再加作经腹部途径手术。,{'price': {'price': ''}}
吻合血管的髂骨切取术,髂骨的血供丰富，主要的营养有髂腰动脉的髂支、臀上动脉的深支、旋髂深动脉、旋髂浅动脉及旋股外侧动脉的升支[图1]。由于旋髂深动脉的蒂长，可达6～8cm，外径较大，可达1.5～3.0mm，显露较易;此外，旋髂深动脉主要供应髂嵴前部，并有肌皮动脉供应髂骨嵴浅面的;因此临床上常以旋髂深动、为蒂，行吻合血管的髂骨移植或髂骨皮瓣移植。一般移植骨块大小平均可达10×3.5cm 2;移植皮肤大小可达10×7cm2～30×15cm2。  由于髂骨稍有弧度，吻合血管的髂骨移植最适于重建下颌骨和修复的大块骨缺损，亦可用于四肢长管骨缺损;还有人用于治疗早期成人股骨头等。吻合血管的髂骨皮瓣移植多用于同时有骨缺损和皮肤缺损的病人，如外伤性或肿瘤切除后所引起的皮肤和骨骼缺损。,{'price': {'price': '￥780'}}
未闭动脉导管结扎术及切断缝合术,1.确诊后，原则上任何年龄均施行手术，但最好的手术年龄为5～7岁(即学龄前)。在5岁以前，如病情严重，不做手术难以维持生命时，也应及早手术治疗。  如病人有，最好在心力衰竭稳定3个月后施行手术;如心力衰竭不能被控制，则应在药物治疗监控下手术治疗。如有细菌性时，应用大剂量输入抗生素，待心内膜炎被控制3个月后手术。若心内膜炎不能被控制，则在应用大剂量抗生素的同时，施行抢救性手术治疗。  2.如导管细长，一般作术。导管直径大于1cm，且导管长度小于0.5cm时，结扎术有可能勒破导管，宜选用切断缝合术。对于明显病人，一般采用切断缝合术;结扎术后易发生再通。,{'price': {'price': ''}}
提肛肌折迭术,是治疗提肛肌综合征(levator syndrome)的手术疗法，该症早在1841年Hall就确认为是一种独立的疾病，临床上名称不统一，有学者称如提肛肌综合征，阵发性、提肛肌、肛门尾骨疼等。,{'price': {'price': ''}}
髓腔内骨移植术,是从自体或病骨的一端取一块长条骨，修整后能刚好插入两端的髓腔内，用以稳定骨折端和刺激成骨。但因其置入髓腔的长度有限和植骨直径较小，内固定作用不大，容易断裂，因此很少单独使用。一般仅用来作为其他骨移植的辅助手术，以加速骨内膜的成骨作用，或用来治疗手，足短管骨的骨折不愈合。,{'price': {'price': ''}}
